,authors,fruit,image,painting_index,subjects,thumbnail_image,year
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00004823/screen,5368,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004823/thumbnail,1935
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00004828/screen,5369,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004828/thumbnail,1898
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00004876/screen,5370,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004876/thumbnail,1918
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00004912/screen,5371,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004912/thumbnail,1893
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00004934/screen,5372,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004934/thumbnail,
0,"Thompson, Harriet L.
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00004957/screen,5373,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004957/thumbnail,1915
0,"Shull, James Marion, 1872-1948
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00004958/screen,5374,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004958/thumbnail,1939
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00004960/screen,5375,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004960/thumbnail,1933
0,"Shull, James Marion, 1872-1948
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00004992/screen,5376,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004992/thumbnail,1910
0,"Shull, James Marion, 1872-1948
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00004993/screen,5377,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004993/thumbnail,1927
0,"Shull, James Marion, 1872-1948
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00005101/screen,5378,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00005101/thumbnail,1913
0,"Shull, James Marion, 1872-1948
",Prunus domestica,https://naldc.nal.usda.gov/download/POM00005102/screen,5379,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00005102/thumbnail,1919
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Abundance,https://naldc.nal.usda.gov/download/POM00004723/screen,5380,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004723/thumbnail,
0,"Heiges, Bertha
",Prunus domestica: Abundance,https://naldc.nal.usda.gov/download/POM00004724/screen,5381,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004724/thumbnail,1897
0,,Prunus domestica: Abundance,https://naldc.nal.usda.gov/download/POM00004725/screen,5382,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004725/thumbnail,1903
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Admiral,https://naldc.nal.usda.gov/download/POM00004726/screen,5383,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004726/thumbnail,1915
0,"Lower, Elsie E., b. 1882
",Prunus domestica: Agen,https://naldc.nal.usda.gov/download/POM00004727/screen,5384,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004727/thumbnail,1908
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Agen,https://naldc.nal.usda.gov/download/POM00004728/screen,5385,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004728/thumbnail,1924
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Alexander,https://naldc.nal.usda.gov/download/POM00004729/screen,5386,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004729/thumbnail,1937
0,"Heiges, Bertha
",Prunus domestica: Alhambra,https://naldc.nal.usda.gov/download/POM00004730/screen,5387,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004730/thumbnail,1901
0,"Heiges, Bertha
",Prunus domestica: All Fruit,https://naldc.nal.usda.gov/download/POM00004731/screen,5388,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004731/thumbnail,1901
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Alpha,https://naldc.nal.usda.gov/download/POM00004732/screen,5389,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004732/thumbnail,1901
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: America,https://naldc.nal.usda.gov/download/POM00004733/screen,5390,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004733/thumbnail,1901
0,"Heiges, Bertha
",Prunus domestica: America,https://naldc.nal.usda.gov/download/POM00004734/screen,5391,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004734/thumbnail,1901
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: American Eagle,https://naldc.nal.usda.gov/download/POM00004735/screen,5392,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004735/thumbnail,
0,"Shull, James Marion, 1872-1948
",Prunus domestica: Americana,https://naldc.nal.usda.gov/download/POM00004722/screen,5393,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004722/thumbnail,1922
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Anita,https://naldc.nal.usda.gov/download/POM00004736/screen,5394,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004736/thumbnail,1915
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Anita,https://naldc.nal.usda.gov/download/POM00004737/screen,5395,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004737/thumbnail,1915
0,"Lower, Elsie E., b. 1882
",Prunus domestica: Apple,https://naldc.nal.usda.gov/download/POM00004738/screen,5396,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004738/thumbnail,1918
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Apple,https://naldc.nal.usda.gov/download/POM00004739/screen,5397,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004739/thumbnail,1912
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Arkansas Lombard,https://naldc.nal.usda.gov/download/POM00004740/screen,5398,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004740/thumbnail,1908
0,"Heiges, Bertha
",Prunus domestica: Arkansas Lombard,https://naldc.nal.usda.gov/download/POM00004741/screen,5399,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004741/thumbnail,1899
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Ascension,https://naldc.nal.usda.gov/download/POM00004742/screen,5400,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004742/thumbnail,1900
0,"Heiges, Bertha
",Prunus domestica: Barkley,https://naldc.nal.usda.gov/download/POM00004746/screen,5401,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004746/thumbnail,1903
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Bartlett,https://naldc.nal.usda.gov/download/POM00004743/screen,5402,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004743/thumbnail,1900
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Bartlett,https://naldc.nal.usda.gov/download/POM00004744/screen,5403,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004744/thumbnail,1912
0,"Heiges, Bertha
",Prunus domestica: Bartlett,https://naldc.nal.usda.gov/download/POM00004745/screen,5404,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004745/thumbnail,1903
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Bates,https://naldc.nal.usda.gov/download/POM00004748/screen,5405,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004748/thumbnail,1908
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Bavay Green Gage,https://naldc.nal.usda.gov/download/POM00004747/screen,5406,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004747/thumbnail,1916
0,,Prunus domestica: Becky Smith,https://naldc.nal.usda.gov/download/POM00004749/screen,5407,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004749/thumbnail,
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Berger,https://naldc.nal.usda.gov/download/POM00004750/screen,5408,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004750/thumbnail,1901
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Bess,https://naldc.nal.usda.gov/download/POM00004751/screen,5409,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004751/thumbnail,1910
0,"Schutt, Ellen Isham, 1873-1955
",Prunus domestica: Best,https://naldc.nal.usda.gov/download/POM00004753/screen,5410,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004753/thumbnail,1911
0,"Shull, James Marion, 1872-1948
",Prunus domestica: Best Hybrid,https://naldc.nal.usda.gov/download/POM00004752/screen,5411,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004752/thumbnail,1939
0,"Heiges, Bertha
",Prunus domestica: Beta,https://naldc.nal.usda.gov/download/POM00004754/screen,5412,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004754/thumbnail,1901
0,"Lower, Elsie E., b. 1882
",Prunus domestica: Bilona,https://naldc.nal.usda.gov/download/POM00004756/screen,5413,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004756/thumbnail,1908
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Black Bullach,https://naldc.nal.usda.gov/download/POM00004766/screen,5414,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004766/thumbnail,1916
0,"Thompson, Harriet L.
",Prunus domestica: Black Prince,https://naldc.nal.usda.gov/download/POM00004755/screen,5415,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004755/thumbnail,1915
0,,Prunus domestica: Black Prune,https://naldc.nal.usda.gov/download/POM00004767/screen,5416,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004767/thumbnail,1894
0,"Shull, James Marion, 1872-1948
",Prunus domestica: Botan?,https://naldc.nal.usda.gov/download/POM00004878/screen,5417,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004878/thumbnail,1917
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Brackett,https://naldc.nal.usda.gov/download/POM00004768/screen,5418,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004768/thumbnail,1901
0,,Prunus domestica: Bradshaw,https://naldc.nal.usda.gov/download/POM00004769/screen,5419,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004769/thumbnail,1897
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Bradshaw,https://naldc.nal.usda.gov/download/POM00004770/screen,5420,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004770/thumbnail,1919
0,"Heiges, Bertha
",Prunus domestica: Bradshaw,https://naldc.nal.usda.gov/download/POM00004771/screen,5421,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004771/thumbnail,1897
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Brunswick,https://naldc.nal.usda.gov/download/POM00004772/screen,5422,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004772/thumbnail,1902
0,"Shull, James Marion, 1872-1948
",Prunus domestica: Burbank,https://naldc.nal.usda.gov/download/POM00007539/screen,5423,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00007539/thumbnail,1913
0,"Schutt, Ellen Isham, 1873-1955
",Prunus domestica: Burbank,https://naldc.nal.usda.gov/download/POM00004813/screen,5424,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004813/thumbnail,1906
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Burbank,https://naldc.nal.usda.gov/download/POM00004814/screen,5425,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004814/thumbnail,1906
0,"Heiges, Bertha
",Prunus domestica: Burbank,https://naldc.nal.usda.gov/download/POM00004815/screen,5426,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004815/thumbnail,1901
0,"Muller, Frank
",Prunus domestica: Burbank Late,https://naldc.nal.usda.gov/download/POM00004816/screen,5427,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004816/thumbnail,1889
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Burbank No,https://naldc.nal.usda.gov/download/POM00004817/screen,5428,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004817/thumbnail,1900
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Burton,https://naldc.nal.usda.gov/download/POM00004818/screen,5429,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004818/thumbnail,1915
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Chabot,https://naldc.nal.usda.gov/download/POM00004852/screen,5430,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004852/thumbnail,1901
0,"Schutt, Ellen Isham, 1873-1955
",Prunus domestica: Chabot,https://naldc.nal.usda.gov/download/POM00004853/screen,5431,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004853/thumbnail,1907
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Chalco,https://naldc.nal.usda.gov/download/POM00004854/screen,5432,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004854/thumbnail,1898
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Chalco,https://naldc.nal.usda.gov/download/POM00004855/screen,5433,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004855/thumbnail,1901
0,"Thompson, Harriet L.
",Prunus domestica: Champion,https://naldc.nal.usda.gov/download/POM00004856/screen,5434,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004856/thumbnail,1915
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Clifford,https://naldc.nal.usda.gov/download/POM00004857/screen,5435,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004857/thumbnail,1911
0,"Heiges, Bertha
",Prunus domestica: Climax,https://naldc.nal.usda.gov/download/POM00004858/screen,5436,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004858/thumbnail,1900
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Climax,https://naldc.nal.usda.gov/download/POM00004859/screen,5437,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004859/thumbnail,1903
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Clyman,https://naldc.nal.usda.gov/download/POM00004861/screen,5438,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004861/thumbnail,1919
0,"Heiges, Bertha
",Prunus domestica: Coeur de Boeuf,https://naldc.nal.usda.gov/download/POM00004862/screen,5439,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004862/thumbnail,1900
0,,Prunus domestica: Coletto,https://naldc.nal.usda.gov/download/POM00004863/screen,5440,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004863/thumbnail,1888
0,"Heiges, Bertha
",Prunus domestica: Combination,https://naldc.nal.usda.gov/download/POM00004864/screen,5441,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004864/thumbnail,1901
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Communia,https://naldc.nal.usda.gov/download/POM00004865/screen,5442,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004865/thumbnail,1895
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Compass,https://naldc.nal.usda.gov/download/POM00004866/screen,5443,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004866/thumbnail,1896
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Copper,https://naldc.nal.usda.gov/download/POM00004867/screen,5444,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004867/thumbnail,1916
0,"Heiges, Bertha
",Prunus domestica: Cove,https://naldc.nal.usda.gov/download/POM00004868/screen,5445,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004868/thumbnail,1900
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Crittenden,https://naldc.nal.usda.gov/download/POM00004773/screen,5446,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004773/thumbnail,1930
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Daisy,https://naldc.nal.usda.gov/download/POM00004774/screen,5447,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004774/thumbnail,1903
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Damson,https://naldc.nal.usda.gov/download/POM00000860/screen,5448,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00000860/thumbnail,1930
0,"Heiges, Bertha
",Prunus domestica: Dawson Prune,https://naldc.nal.usda.gov/download/POM00004775/screen,5449,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004775/thumbnail,1899
0,"Lower, Elsie E., b. 1882
",Prunus domestica: Dayton,https://naldc.nal.usda.gov/download/POM00004777/screen,5450,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004777/thumbnail,1908
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Dayton,https://naldc.nal.usda.gov/download/POM00004778/screen,5451,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004778/thumbnail,1910
0,"Heiges, Bertha
",Prunus domestica: De Caradenc,https://naldc.nal.usda.gov/download/POM00004779/screen,5452,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004779/thumbnail,1900
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: De Norbet,https://naldc.nal.usda.gov/download/POM00004780/screen,5453,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004780/thumbnail,1916
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Delicious,https://naldc.nal.usda.gov/download/POM00004781/screen,5454,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004781/thumbnail,1901
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Delicious,https://naldc.nal.usda.gov/download/POM00004782/screen,5455,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004782/thumbnail,1911
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Dewey,https://naldc.nal.usda.gov/download/POM00004783/screen,5456,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004783/thumbnail,1898
0,,Prunus domestica: Diamond,https://naldc.nal.usda.gov/download/POM00004784/screen,5457,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004784/thumbnail,
0,"Krieger, L.C.C. (Louis Charles Christopher), 1873-1940
",Prunus domestica: Diamond,https://naldc.nal.usda.gov/download/POM00004785/screen,5458,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004785/thumbnail,1935
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Dolores,https://naldc.nal.usda.gov/download/POM00004786/screen,5459,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004786/thumbnail,1915
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Doris,https://naldc.nal.usda.gov/download/POM00004787/screen,5460,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004787/thumbnail,1903
0,"Lower, Elsie E., b. 1882
",Prunus domestica: Dorothy,https://naldc.nal.usda.gov/download/POM00004788/screen,5461,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004788/thumbnail,1909
0,"Thompson, Harriet L.
",Prunus domestica: Dorsett,https://naldc.nal.usda.gov/download/POM00004789/screen,5462,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004789/thumbnail,1915
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Dosch Prune,https://naldc.nal.usda.gov/download/POM00004790/screen,5463,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004790/thumbnail,1897
0,"Schutt, Ellen Isham, 1873-1955
",Prunus domestica: Dr,https://naldc.nal.usda.gov/download/POM00004791/screen,5464,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004791/thumbnail,1904
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Duarte,https://naldc.nal.usda.gov/download/POM00004792/screen,5465,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004792/thumbnail,
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Duchess,https://naldc.nal.usda.gov/download/POM00004793/screen,5466,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004793/thumbnail,1915
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Dunlaps No,https://naldc.nal.usda.gov/download/POM00004794/screen,5467,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004794/thumbnail,1897
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Eagle,https://naldc.nal.usda.gov/download/POM00004795/screen,5468,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004795/thumbnail,1901
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Earliana,https://naldc.nal.usda.gov/download/POM00004796/screen,5469,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004796/thumbnail,1915
0,,Prunus domestica: Early Red,https://naldc.nal.usda.gov/download/POM00007523/screen,5470,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00007523/thumbnail,
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Early Rose,https://naldc.nal.usda.gov/download/POM00000859/screen,5471,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00000859/thumbnail,
0,,Prunus domestica: Eldora,https://naldc.nal.usda.gov/download/POM00004797/screen,5472,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004797/thumbnail,1933
0,"Heiges, Bertha
",Prunus domestica: Engre,https://naldc.nal.usda.gov/download/POM00004798/screen,5473,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004798/thumbnail,1900
0,"Heiges, Bertha
",Prunus domestica: Etta,https://naldc.nal.usda.gov/download/POM00004799/screen,5474,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004799/thumbnail,1901
0,"Schutt, Ellen Isham, 1873-1955
",Prunus domestica: Etta,https://naldc.nal.usda.gov/download/POM00004800/screen,5475,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004800/thumbnail,1910
0,"Heiges, Bertha
",Prunus domestica: Excelsior,https://naldc.nal.usda.gov/download/POM00004498/screen,5476,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004498/thumbnail,1901
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Farmosa,https://naldc.nal.usda.gov/download/POM00004504/screen,5477,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004504/thumbnail,1940
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Femmouzi,https://naldc.nal.usda.gov/download/POM00004499/screen,5478,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004499/thumbnail,1915
0,"Lower, Elsie E., b. 1882
",Prunus domestica: First,https://naldc.nal.usda.gov/download/POM00004501/screen,5479,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004501/thumbnail,1908
0,"Shull, James Marion, 1872-1948
",Prunus domestica: Flaming Delicious,https://naldc.nal.usda.gov/download/POM00004502/screen,5480,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004502/thumbnail,1939
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Forewattamie,https://naldc.nal.usda.gov/download/POM00004503/screen,5481,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004503/thumbnail,1899
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Fraud,https://naldc.nal.usda.gov/download/POM00004505/screen,5482,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004505/thumbnail,1901
0,"Schutt, Ellen Isham, 1873-1955
",Prunus domestica: Free Silver,https://naldc.nal.usda.gov/download/POM00004506/screen,5483,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004506/thumbnail,1908
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Freestone,https://naldc.nal.usda.gov/download/POM00004801/screen,5484,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004801/thumbnail,1916
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Gaviota,https://naldc.nal.usda.gov/download/POM00004802/screen,5485,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004802/thumbnail,1915
0,"Schutt, Ellen Isham, 1873-1955
",Prunus domestica: Georgeson,https://naldc.nal.usda.gov/download/POM00004803/screen,5486,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004803/thumbnail,1912
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Giant Prune,https://naldc.nal.usda.gov/download/POM00004804/screen,5487,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004804/thumbnail,1908
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Golden,https://naldc.nal.usda.gov/download/POM00004805/screen,5488,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004805/thumbnail,1897
0,"Shull, James Marion, 1872-1948
",Prunus domestica: Golden,https://naldc.nal.usda.gov/download/POM00004806/screen,5489,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004806/thumbnail,1914
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Golden Queen,https://naldc.nal.usda.gov/download/POM00007555/screen,5490,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00007555/thumbnail,1908
0,"Heiges, Bertha
",Prunus domestica: Golden Queen,https://naldc.nal.usda.gov/download/POM00004807/screen,5491,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004807/thumbnail,1902
0,"Heiges, Bertha
",Prunus domestica: Gonzales,https://naldc.nal.usda.gov/download/POM00004808/screen,5492,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004808/thumbnail,1898
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Goosedye,https://naldc.nal.usda.gov/download/POM00004809/screen,5493,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004809/thumbnail,1902
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Govalle,https://naldc.nal.usda.gov/download/POM00004810/screen,5494,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004810/thumbnail,1903
0,"Krieger, L.C.C. (Louis Charles Christopher), 1873-1940
",Prunus domestica: Grand Duke,https://naldc.nal.usda.gov/download/POM00004811/screen,5495,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004811/thumbnail,1935
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Grand Duke,https://naldc.nal.usda.gov/download/POM00004812/screen,5496,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004812/thumbnail,1939
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Grand Duke,https://naldc.nal.usda.gov/download/POM00004899/screen,5497,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004899/thumbnail,1895
